"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014027992","1.1.1.7.3","48.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Number of persons","Number","223","units","0","v1014027993","1.1.1.7.4","4014400","","","","0"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014027994","1.1.1.7.5","3291100","","","","0"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014027995","1.1.1.7.6","4896700","","","","0"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Percent","Percentage","242","units","0","v1014027996","1.1.1.8.1","40.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014027997","1.1.1.8.2","36.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014027998","1.1.1.8.3","44.1","","","","1"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Number of persons","Number","223","units","0","v1014027999","1.1.1.8.4","2464000","","","","0"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028000","1.1.1.8.5","2217500","","","","0"
"2015","Canada","2016A000011124","Overweight","Both sexes","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028001","1.1.1.8.6","2737900","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028002","1.1.2.1.1","36.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028003","1.1.2.1.2","31.8","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028004","1.1.2.1.3","40.7","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028005","1.1.2.1.4","5674000","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028006","1.1.2.1.5","4997500","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028007","1.1.2.1.6","6442100","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028008","1.1.2.2.1","17.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028009","1.1.2.2.2","14.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028010","1.1.2.2.3","20.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028011","1.1.2.2.4","443600","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028012","1.1.2.2.5","369200","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028013","1.1.2.2.6","533000","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028014","1.1.2.3.1","13.7","E","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028015","1.1.2.3.2","9.2","E","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028016","1.1.2.3.3","20.0","E","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028017","1.1.2.3.4","190700","E","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028018","1.1.2.3.5","130000","E","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028019","1.1.2.3.6","279700","E","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028020","1.1.2.4.1","21.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028021","1.1.2.4.2","16.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028022","1.1.2.4.3","26.3","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028023","1.1.2.4.4","252900","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028024","1.1.2.4.5","200200","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028025","1.1.2.4.6","319500","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028026","1.1.2.5.1","39.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028027","1.1.2.5.2","34.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028028","1.1.2.5.3","45.5","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028029","1.1.2.5.4","5230400","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028030","1.1.2.5.5","4561100","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028031","1.1.2.5.6","5997900","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028032","1.1.2.6.1","30.8","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028033","1.1.2.6.2","24.8","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028034","1.1.2.6.3","37.4","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028035","1.1.2.6.4","1598900","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028036","1.1.2.6.5","1295400","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028037","1.1.2.6.6","1973500","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028038","1.1.2.7.1","46.1","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028039","1.1.2.7.2","32.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028040","1.1.2.7.3","60.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028041","1.1.2.7.4","2260500","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028042","1.1.2.7.5","1627700","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028043","1.1.2.7.6","3139300","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028044","1.1.2.8.1","45.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028045","1.1.2.8.2","39.7","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028046","1.1.2.8.3","51.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028047","1.1.2.8.4","1370900","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028048","1.1.2.8.5","1193500","","","","0"
"2015","Canada","2016A000011124","Overweight","Males","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028049","1.1.2.8.6","1574700","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028050","1.1.3.1.1","29.8","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028051","1.1.3.1.2","26.5","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028052","1.1.3.1.3","33.3","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028053","1.1.3.1.4","4602900","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028054","1.1.3.1.5","4062100","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028055","1.1.3.1.6","5215700","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028056","1.1.3.2.1","16.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028057","1.1.3.2.2","14.5","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028058","1.1.3.2.3","19.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028059","1.1.3.2.4","400300","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028060","1.1.3.2.5","344400","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028061","1.1.3.2.6","465200","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028062","1.1.3.3.1","15.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028063","1.1.3.3.2","11.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028064","1.1.3.3.3","20.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028065","1.1.3.3.4","185900","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028066","1.1.3.3.5","136600","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028067","1.1.3.3.6","253100","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028068","1.1.3.4.1","18.9","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028069","1.1.3.4.2","13.4","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028070","1.1.3.4.3","26.0","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028071","1.1.3.4.4","214300","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028072","1.1.3.4.5","148200","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028073","1.1.3.4.6","309900","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028074","1.1.3.5.1","32.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028075","1.1.3.5.2","28.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028076","1.1.3.5.3","36.4","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028077","1.1.3.5.4","4202700","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028078","1.1.3.5.5","3643700","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028079","1.1.3.5.6","4847400","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028080","1.1.3.6.1","27.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028081","1.1.3.6.2","20.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028082","1.1.3.6.3","36.4","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028083","1.1.3.6.4","1355800","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028084","1.1.3.6.5","970300","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028085","1.1.3.6.6","1894500","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028086","1.1.3.7.1","35.2","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028087","1.1.3.7.2","29.1","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028088","1.1.3.7.3","41.8","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028089","1.1.3.7.4","1753900","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028090","1.1.3.7.5","1464000","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028091","1.1.3.7.6","2101100","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028092","1.1.3.8.1","34.6","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028093","1.1.3.8.2","29.1","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028094","1.1.3.8.3","40.5","","","","1"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028095","1.1.3.8.4","1093000","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028096","1.1.3.8.5","924500","","","","0"
"2015","Canada","2016A000011124","Overweight","Females","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028097","1.1.3.8.6","1292200","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028098","1.2.1.1.1","25.7","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028099","1.2.1.1.2","22.1","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028100","1.2.1.1.3","29.7","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028101","1.2.1.1.4","8008100","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028102","1.2.1.1.5","6950700","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028103","1.2.1.1.6","9226400","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028104","1.2.1.2.1","13.0","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028105","1.2.1.2.2","10.1","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028106","1.2.1.2.3","16.6","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028107","1.2.1.2.4","645600","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028108","1.2.1.2.5","498200","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028109","1.2.1.2.6","836600","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028110","1.2.1.3.1","12.4","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028111","1.2.1.3.2","9.2","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028112","1.2.1.3.3","16.4","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028113","1.2.1.3.4","325600","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028114","1.2.1.3.5","244300","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 5 to 11","High 95% confidence interval, number of persons","Number","223","units","0","v1014028115","1.2.1.3.6","433900","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","Percent","Percentage","242","units","0","v1014028116","1.2.1.4.1","13.8","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028117","1.2.1.4.2","10.5","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028118","1.2.1.4.3","17.9","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","Number of persons","Number","223","units","0","v1014028119","1.2.1.4.4","320100","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028120","1.2.1.4.5","239600","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 12 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028121","1.2.1.4.6","427700","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","Percent","Percentage","242","units","0","v1014028122","1.2.1.5.1","28.1","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028123","1.2.1.5.2","24.2","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028124","1.2.1.5.3","32.5","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","Number of persons","Number","223","units","0","v1014028125","1.2.1.5.4","7362400","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028126","1.2.1.5.5","6378600","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028127","1.2.1.5.6","8497900","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Percent","Percentage","242","units","0","v1014028128","1.2.1.6.1","24.2","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028129","1.2.1.6.2","18.9","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","High 95% confidence interval, percent","Percentage","242","units","0","v1014028130","1.2.1.6.3","30.5","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Number of persons","Number","223","units","0","v1014028131","1.2.1.6.4","2451000","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028132","1.2.1.6.5","1941000","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 18 to 39","High 95% confidence interval, number of persons","Number","223","units","0","v1014028133","1.2.1.6.6","3095000","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Percent","Percentage","242","units","0","v1014028134","1.2.1.7.1","29.0","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028135","1.2.1.7.2","22.8","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","High 95% confidence interval, percent","Percentage","242","units","0","v1014028136","1.2.1.7.3","36.0","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Number of persons","Number","223","units","0","v1014028137","1.2.1.7.4","2865400","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028138","1.2.1.7.5","2275500","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 40 to 59","High 95% confidence interval, number of persons","Number","223","units","0","v1014028139","1.2.1.7.6","3608200","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Percent","Percentage","242","units","0","v1014028140","1.2.1.8.1","33.2","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028141","1.2.1.8.2","27.5","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028142","1.2.1.8.3","39.4","","","","1"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Number of persons","Number","223","units","0","v1014028143","1.2.1.8.4","2046000","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028144","1.2.1.8.5","1707500","","","","0"
"2015","Canada","2016A000011124","Obese","Both sexes","Ages 60 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028145","1.2.1.8.6","2451700","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Percent","Percentage","242","units","0","v1014028146","1.2.2.1.1","26.2","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028147","1.2.2.1.2","21.8","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","High 95% confidence interval, percent","Percentage","242","units","0","v1014028148","1.2.2.1.3","31.0","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Number of persons","Number","223","units","0","v1014028149","1.2.2.1.4","4108000","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028150","1.2.2.1.5","3453800","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 79","High 95% confidence interval, number of persons","Number","223","units","0","v1014028151","1.2.2.1.6","4886200","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Percent","Percentage","242","units","0","v1014028152","1.2.2.2.1","14.6","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028153","1.2.2.2.2","11.5","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","High 95% confidence interval, percent","Percentage","242","units","0","v1014028154","1.2.2.2.3","18.4","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Number of persons","Number","223","units","0","v1014028155","1.2.2.2.4","376600","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028156","1.2.2.2.5","297000","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 17","High 95% confidence interval, number of persons","Number","223","units","0","v1014028157","1.2.2.2.6","477600","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Percent","Percentage","242","units","0","v1014028158","1.2.2.3.1","13.9","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Low 95% confidence interval, percent","Percentage","242","units","0","v1014028159","1.2.2.3.2","10.3","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 11","High 95% confidence interval, percent","Percentage","242","units","0","v1014028160","1.2.2.3.3","18.7","","","","1"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Number of persons","Number","223","units","0","v1014028161","1.2.2.3.4","193900","","","","0"
"2015","Canada","2016A000011124","Obese","Males","Ages 5 to 11","Low 95% confidence interval, number of persons","Number","223","units","0","v1014028162","1.2.2.3.5","144500","","","","0"
